App,EndTime,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_L3_TCM,Power,AvgFreq,Action,INS_RATE,CYC_RATE,L3M_RATE,RES_STL_RATE,IPC,IPC_NORM,Reward
ones-npb-ep,1762789102.394526,3317991680779.0,5626695504428.0,938213441.0,136.96986195176015,2900000000.0,1900000000.0,162139137915.10602,274629795828.4716,45745078.64562622,136749885630.61357,0.5903916486045635,0.21877855353645687,1.434297554699746
ones-npb-ep,1762789104.399984,3561625436709.0,6036908771756.0,1007692446.0,87.19270675291098,1900000000.0,3500000000.0,121485351843.574,204548433455.01987,34644958.51958866,102276312759.06757,0.5939197372063404,0.2200859401210564,0.9295164012643723
ones-npb-ep,1762789106.4088142,3857766844692.0,6541780371961.0,1091363939.0,139.60325229490402,2994270833.333333,2300000000.0,147419822704.2237,251326156303.31354,41651847.1613594,124707259702.99057,0.5865677686420738,0.21736155699006623,1.4336520004078814
ones-npb-ep,1762789108.411226,4134908316029.0,7011069655360.0,1169732663.0,100.85485844016569,2300000000.0,1200000000.0,138403831557.58713,234362019577.9215,39137165.6632717,116608930856.80772,0.5905557214724809,0.21883935321884124,1.0569953866281971
ones-npb-ep,1762789110.4145434,4301824424679.0,7294674494237.0,1217768774.0,69.33587588117811,1200000000.0,1500000000.0,83319853512.44896,141567604359.8763,23978283.24778489,69878128631.52773,0.5885516950660771,0.21809673092823437,0.7192924039248865
ones-npb-ep,1762789112.419018,4455062565389.0,7554988547225.0,1262102331.0,75.81786994798733,1500000000.0,2900000000.0,76448031648.9373,129866473642.16615,22117295.03466099,64132730051.34615,0.5886664163961368,0.21813924265195125,0.7869968281808464
ones-npb-ep,1762789114.4224813,4734959883075.0,8028456504469.0,1341155025.0,139.95057921641367,2900000000.0,1400000000.0,139706737886.08636,236324750615.7034,39458020.145219155,117368032649.21826,0.591164224323117,0.21906484315217553,1.47127127219941
ones-npb-ep,1762789116.4270823,4938623372342.0,8372086239061.0,1399397067.0,73.67190110745602,1400000000.0,1300000000.0,101598018304.02661,171420514253.8658,29054181.82943149,85646347702.61913,0.592682962982859,0.21962763472953542,0.7804818902252846
ones-npb-ep,1762789118.4335604,5087771662470.0,8622877721345.0,1442059255.0,70.5515725153797,1300000000.0,3700000000.0,74333376610.41609,124990891194.94586,21262224.896489322,62409767980.82393,0.5947103496884406,0.22037891353226668,0.7551214571290249
ones-npb-ep,1762789120.4418602,5360333271233.0,9089903613679.0,1519154966.0,140.7154098519151,2990104166.666667,2500000000.0,135717588091.42676,232547892461.73947,38388546.34223914,114545010245.65309,0.5836113441180983,0.216266009174436,1.423332802672374
ones-npb-ep,1762789122.4446464,5643235704576.0,9574314585371.0,1597964737.0,113.30808517841082,2500000000.0,4000000000.0,141254437973.27548,241868543673.78598,39350067.71719942,118597606187.50964,0.5840132653371776,0.21641494716018428,1.1484779440359862
ones-npb-ep,1762789124.4527068,5956327689646.0,10107896315975.0,1685716578.0,143.59203759327056,2971354166.6666665,1200000000.0,155917609074.05206,265719953395.7097,43699800.35581999,131693174746.35484,0.5867741849324346,0.2174380476679717,1.4761720501905502
ones-npb-ep,1762789126.4595203,6142570615175.0,10426622011953.0,1738084765.0,67.83055516832462,1196875000.0,2100000000.0,92805297104.9929,158821779813.7417,26095193.358783804,78089187375.75237,0.5843360854778882,0.2165345730451439,0.688663579346252
ones-npb-ep,1762789128.4640338,6346663432818.0,10771438348799.0,1795538311.0,94.07320520799377,2100000000.0,1200000000.0,101816634024.68968,172019962190.90094,28662089.798451602,85386993700.91377,0.5918884804293679,0.2193332272048464,0.9926113288424993
ones-npb-ep,1762789130.47092,6511717894952.0,11049640972709.0,1843032589.0,68.45604483826986,1200000000.0,3200000000.0,82244054760.08049,138624012580.02042,23665655.263844296,69214346946.53545,0.5932886606684054,0.21985208516652485,0.7274507072406787
ones-npb-ep,1762789132.4734244,6779206263619.0,11507553137426.0,1918304925.0,141.00997607672915,2940625000.0,1400000000.0,133576922733.43571,228669747959.2095,37589099.89224385,112675658042.0384,0.5841477673612663,0.21646478891920543,1.4302489106743494
ones-npb-ep,1762789134.478974,6986305192542.0,11861316581685.0,1976696033.0,71.44264245258164,1400000000.0,3200000000.0,103262926915.60269,176392262769.79544,29114765.34080435,86821437283.94864,0.5854164195986772,0.21693490719086048,0.7293665307903637
ones-npb-ep,1762789136.4902592,7255075142025.0,12322862791047.0,2051580700.0,141.9710926184913,2961979166.6666665,3400000000.0,133630957612.94974,229478265923.37167,37232249.29344195,112595784263.09608,0.5823251150833271,0.2157893775547155,1.4265602270935889
ones-npb-ep,1762789138.4966793,7561660652784.0,12858296846304.0,2136325220.0,133.53619208325807,2978645833.333333,1200000000.0,152802249805.4214,266860387704.43808,42236677.40403938,128603084728.78719,0.5725924747387309,0.21218280049402355,1.27564408370062
ones-npb-ep,1762789140.4998665,7743455494711.0,13170445084304.0,2186614074.0,67.51329732960811,1198958333.3333335,4000000000.0,90752798231.48552,155825796602.6506,25104420.85143019,76160790918.7484,0.5823990649179958,0.21581678078425187,0.6786485877967328
ones-npb-ep,1762789142.50882,8005226330846.0,13620615406731.0,2259937006.0,144.70435877910114,2969791666.666667,1200000000.0,130302083568.34048,224081994155.44772,36498071.95486249,109674861664.56064,0.5814928774596175,0.2154809793178093,1.4477995426329529
ones-npb-ep,1762789144.511718,8194642212015.0,13946356651879.0,2313643680.0,68.62699024956714,1200000000.0,1600000000.0,94570908386.61456,162634966310.70737,26814483.111224063,79414647473.16327,0.5814918558530688,0.21548060074605352,0.6866248000911878
ones-npb-ep,1762789146.5148182,8352816436099.0,14216163954639.0,2359004254.0,78.6149324108485,1600000000.0,3000000000.0,78964710550.44295,134694863782.13405,22645185.187756967,66228168962.34783,0.5862488615613927,0.21724338114867542,0.8060179354633557
ones-npb-ep,1762789148.5210588,8631514301806.0,14690677753531.0,2437214789.0,144.69635774976516,2992708333.333333,3500000000.0,138915474460.40295,236518888811.2636,38983626.76644662,116972811435.54639,0.5873335324657903,0.2176453223551408,1.491782858299294
ones-npb-ep,1762789150.5234628,8959450747736.0,15251200469924.0,2528678945.0,143.42041013780238,2984895833.3333335,3500000000.0,163771371861.3987,279924892040.6794,45677174.617737934,138221793180.13907,0.5850546933053709,0.2168008640427016,1.4614837344947276
ones-npb-ep,1762789152.526034,9285551103290.0,15808839361495.0,2620496206.0,143.5642950492537,3001562500.0,1600000000.0,162840817866.4297,278461435662.29266,45849682.83795555,137739626840.113,0.584787683361357,0.21670191947011275,1.46094786217064
ones-npb-ep,1762789154.5326862,9499198696201.0,16176072549086.0,2680726874.0,80.05913506173873,1600000000.0,1700000000.0,106469672109.5384,183007898838.5424,30015500.692160133,89397986094.50186,0.5817763756933281,0.21558603387548797,0.8021817225314638
ones-npb-ep,1762789156.5417488,9671857366327.0,16470338528537.0,2730153414.0,82.16401587449411,1700000000.0,2400000000.0,85939918577.56502,146469298620.86407,24601792.774558812,72036374491.59634,0.5867435659675041,0.2174267013474841,0.8445401267053749
ones-npb-ep,1762789158.5452847,9910641843828.0,16876671207738.0,2798294136.0,107.61734430013428,2400000000.0,2100000000.0,119181526648.8344,202807776876.04694,34010231.15030501,100010983029.74782,0.5876575764729001,0.21776540176230244,1.1113450339615212
ones-npb-ep,1762789160.5554123,10153909633324.0,17289410225090.0,2867731181.0,93.24148928495273,2100000000.0,1700000000.0,121021071609.78203,205329765517.22552,34543601.570625655,101597920399.4472,0.5893985769911636,0.21841055583247296,0.9714715215384658
ones-npb-ep,1762789162.5601203,10360136198419.0,17636720310545.0,2926385296.0,82.91149667518872,1700000000.0,2200000000.0,102871121269.76309,173247214308.179,29258182.98120857,86330496788.21495,0.5937822531840072,0.22003499333749074,0.8832629596272134
ones-npb-ep,1762789164.5656648,10585178974060.0,18018228915202.0,2990555853.0,99.03649831418268,2200000000.0,3600000000.0,112210317029.9075,190226952881.57614,31996577.203804675,94326192567.86044,0.589876015623101,0.21858747793756128,1.0343585626984149
ones-npb-ep,1762789166.571295,10885327623365.0,18527669087741.0,3074922699.0,140.79584480255278,3010937500.0,3300000000.0,149653032304.84485,254005029757.41583,42065004.65396412,126461601730.86668,0.5891734996262437,0.21832715001118913,1.4652545373619514
ones-npb-ep,1762789622.4471617,215726968507.0,368703679705.0,68789528.0,91.26241292464427,2000000000.0,1500000000.0,,,,,,,
ones-npb-ep,1762789624.4595249,390523474868.0,667246764903.0,122250787.0,77.52301206474309,1500000000.0,3200000000.0,86861311496.2968,148354474916.63812,26566406.661427934,72724395054.59442,0.585498425612743,0.21696529575950133,0.7917744012356583
ones-npb-ep,1762789626.4620073,678959570405.0,1160066135657.0,206885096.0,144.57823974998726,2933854166.666667,1500000000.0,144039265206.56235,246104219067.3418,42264695.25920119,121357573211.72356,0.5852775127237811,0.21688343314776068,1.4749662083851742
ones-npb-ep,1762789628.468022,883971208915.0,1506404351826.0,267392328.0,78.07276810110463,1500000000.0,1900000000.0,102198466365.28773,172649878774.73502,30162903.722692955,85835835388.83083,0.5919405625452608,0.21935252702049776,0.8240005540635487
ones-npb-ep,1762789630.4757,1083335908532.0,1844365341028.0,327599342.0,88.61831279372723,1900000000.0,1800000000.0,99301142973.329,168334276693.05313,29988384.687443525,83269961252.25919,0.5899044741457994,0.2185980236735087,0.9256827501951816
ones-npb-ep,1762789632.4813182,1287905301827.0,2188086285828.0,387240649.0,85.6670829984086,1800000000.0,2800000000.0,101998166772.69853,171379040071.86005,29737116.97504652,85361717930.75633,0.5951612678535848,0.22054600807733138,0.9189916880503346
ones-npb-ep,1762789634.4837234,1575165953255.0,2670886359429.0,470695290.0,130.93479991198774,2800000000.0,3600000000.0,143457805750.6863,241110081839.4866,41677200.19451401,120588895043.58888,0.5949888310609508,0.22048210901616053,1.4033795778199711
ones-npb-ep,1762789636.4879348,1898123567411.0,3221103141768.0,564678998.0,139.51987086365926,3030208333.3333335,2600000000.0,161139493569.20255,274530309158.6374,46893110.572585806,136098233415.00673,0.5869643102907376,0.21750850149464498,1.4357035516047858
ones-npb-ep,1762789638.4952111,2200298084192.0,3730112054897.0,652690858.0,120.3688217341363,2600000000.0,2000000000.0,150539573097.37878,253581888047.61078,43846410.25672139,126909997126.71053,0.5936527023141122,0.21998698630352942,1.281459779710367
ones-npb-ep,1762789640.504927,2440971030700.0,4136407450280.0,723208493.0,91.92395436056674,2000000000.0,1200000000.0,119754717082.31793,202165597886.68372,35088361.82573788,100342256206.99084,0.5923595227583771,0.21950777906315716,0.9722511050940132
ones-npb-ep,1762789642.5179484,2582215297769.0,4379851880741.0,764708379.0,69.59303345302718,1200000000.0,2800000000.0,70165305852.90346,120934840584.6267,20615719.52246488,58354311100.1061,0.58019099800941,0.21499854819997685,0.6916276528864753
ones-npb-ep,1762789644.523573,2848814991833.0,4828469823018.0,842818236.0,130.7208501921696,2800000000.0,3400000000.0,132926023648.68109,223679923616.19003,38945403.651830874,111639265640.42389,0.5942689066577447,0.22021533014155872,1.3960067243140484
ones-npb-ep,1762789646.5292664,3173224726959.0,5378495639619.0,938007223.0,142.58966853915345,2974479166.6666665,1600000000.0,161744426818.54907,274232246473.67587,47459390.00805089,136492975730.70715,0.5898081968783903,0.2185623466761257,1.4887236732126299
ones-npb-ep,1762789648.539567,3378038179169.0,5730387359285.0,998283433.0,80.58892975410811,1600000000.0,2600000000.0,101882001384.54366,175044325865.1856,29983679.511336353,85346593814.2006,0.5820354409146081,0.21568203441092443,0.8085694012245898
ones-npb-ep,1762789650.5476785,3639576820378.0,6170148838939.0,1075117319.0,118.87813865453131,2600000000.0,1400000000.0,130241096780.63426,218992563268.08737,38261763.29547232,109308319783.14932,0.5947284000744586,0.22038560237577104,1.272482016678565
ones-npb-ep,1762789652.554932,3815576294321.0,6472258203496.0,1127443683.0,72.11591356896605,1400000000.0,1800000000.0,87681730816.20555,150508813388.38995,26068635.66151738,73300724936.70859,0.5825687469207648,0.21587965901637918,0.7255482180580646
ones-npb-ep,1762789654.5577655,3986601620291.0,6765783480637.0,1177917036.0,85.8363682114141,1800000000.0,1400000000.0,85391690012.59389,146555016541.12698,25200974.702590276,71355981990.80666,0.5826596184009222,0.21591333281754752,0.8639919928989626
ones-npb-ep,1762789656.5647578,4156600856099.0,7051365281379.0,1228420084.0,72.56335404377742,1400000000.0,3400000000.0,84703480134.13712,142293418384.1946,25163547.957431845,70917426825.73817,0.5952733520354139,0.22058754256589136,0.7788616065292968
ones-npb-ep,1762789658.5711668,4435129944595.0,7524577786156.0,1310138871.0,142.15542356143152,2971354166.6666665,1200000000.0,138819701385.75748,235850477807.78873,40728879.23556765,117370165989.32294,0.5885919870761995,0.21811166174189764,1.4750274188250538
ones-npb-ep,1762789660.5775332,4626467387119.0,7847415730215.0,1367264004.0,69.73999232727078,1200000000.0,3200000000.0,95365150560.47047,160906766264.3056,28471933.341789983,80275045494.91237,0.5926733398135886,0.21962406871863674,0.7387911665603893
ones-npb-ep,1762789662.5818355,4897410623554.0,8308392418531.0,1447075319.0,143.93890039995915,2982812500.0,3300000000.0,135180826465.9272,229993597655.3989,39819999.43970092,114073267353.96385,0.5877590847918716,0.217803017204948,1.487201640219003
ones-npb-ep,1762789664.5870569,5224964846142.0,8866280150078.0,1542827543.0,146.60006544951995,2943750000.0,3300000000.0,163350654445.33658,278217527880.4215,47751448.08519248,138157708207.9127,0.5871328657464926,0.21757096226774011,1.5098609806667194
ones-npb-ep,1762789666.592845,5551477635954.0,9422377493950.0,1638022818.0,144.54442954412758,2940625000.0,1200000000.0,162785287135.10654,277246308940.5959,47460285.34962739,137454072226.65997,0.5871504214326103,0.21757746779271536,1.4888231517865944
ones-npb-ep,1762789668.595862,5743437360754.0,9748255919236.0,1694381582.0,69.35500107403942,1200000000.0,3600000000.0,95835297312.18228,162693793229.0138,28136938.1505131,80655885083.6767,0.5890531864192322,0.2182825661329051,0.721331561482789
ones-npb-ep,1762789670.6000314,6011249525362.0,10204760892533.0,1772386717.0,142.19039770777187,2958333333.333333,3700000000.0,133627504761.30571,227777631318.9262,38921426.75399377,112735200384.45682,0.5866577151915553,0.2173948880441854,1.4608924740199076
ones-npb-ep,1762789672.6145186,6335983080425.0,10760995467779.0,1866219600.0,141.15123092578096,2925000000.0,2900000000.0,161199110293.0444,276117195916.16974,46579040.01604285,135915504591.49637,0.5838068496899594,0.21633845672060503,1.4291764512957792
ones-npb-ep,1762789674.618275,6662412345132.0,11313218229538.0,1961022990.0,138.65420998035881,2900000000.0,2000000000.0,162908666686.29483,275593776534.50006,47312834.76101163,137191970566.05707,0.5911188152897248,0.21904801614815791,1.45730694112027
ones-npb-ep,1762789676.6222527,6915850457310.0,11742661217909.0,2035278990.0,90.80779058586259,2000000000.0,3400000000.0,126467526370.36691,214295284910.5586,37054303.14901612,105917104974.49611,0.5901554316659429,0.218691019777681,0.9497645562897558
ones-npb-ep,1762789678.632769,7211212248061.0,12244155913133.0,2121366366.0,143.10509542186975,2956770833.333333,3200000000.0,146908421140.43225,249435763841.80853,42818539.446575046,124025124873.77794,0.5889629413110189,0.2182491244433329,1.4876906308122007
ones-npb-ep,1762789680.6440492,7516488175283.0,12777062691012.0,2209090455.0,129.05788372883086,3072916666.666667,1000000000.0,151781909104.27594,264959012186.5785,43616048.681004085,127188124440.80978,0.5728505245082751,0.21227842473846323,1.2345313070824016
ones-npb-ep,1762789682.6473482,7695471238595.0,13082043045950.0,2261814193.0,64.33571743698394,1000000000.0,1000000000.0,89344158561.2015,152239059302.1285,26318456.733528394,75134242428.79251,0.5868675159368405,0.21747263288304425,0.6617073909223
ones-npb-ep,1762789684.6551385,7802075069691.0,13263208001319.0,2293849945.0,65.3157902505429,1000000000.0,1300000000.0,53095101444.90776,90231013132.32416,15955725.83852223,44481803423.2869,0.5884351688154446,0.21805355036390445,0.6771855346159177
ones-npb-ep,1762789686.6624525,7936922760315.0,13489099802492.0,2333688522.0,69.62800550246315,1300000000.0,2600000000.0,67178175839.75429,112534364287.12398,19846709.41361505,56304576414.58452,0.5969569941174024,0.22121144160010225,0.7537142268571777
ones-npb-ep,1762789688.6653447,8180393460777.0,13897680315108.0,2404765649.0,119.77980105191887,2600000000.0,2000000000.0,121559559561.43483,203995253082.77512,35487244.40607046,102079935379.78064,0.595894059907902,0.2208175552546423,1.289687170080869
ones-npb-ep,1762789690.6729362,8427656112740.0,14313717053600.0,2476907320.0,90.67919792362721,2000000000.0,1200000000.0,123163827745.8861,207231770705.3329,35934437.61039156,103171845508.29237,0.5943288875382687,0.22023755696389252,0.9686833003048108
ones-npb-ep,1762789692.6900082,8593865963535.0,14592618821864.0,2525771814.0,68.87210255217359,1200000000.0,1000000000.0,82401547340.3414,138270608817.62296,24225458.93846597,69137337189.5335,0.5959440552476912,0.22083608178385136,0.7417429727163614
ones-npb-ep,1762789694.6979375,8713768399825.0,14794113690705.0,2560944782.0,63.5268744007718,1000000000.0,1600000000.0,59714470420.31922,100349582189.89493,17517034.867839504,50011165783.342926,0.5950644648158026,0.22051013624778568,0.6811506271517095
ones-npb-ep,1762789696.707021,8847670185082.0,15026689907671.0,2599829807.0,72.91682244366565,1600000000.0,3600000000.0,66648192883.71793,115762344309.03574,19354608.614919208,55125411993.74242,0.575732923184381,0.21334654115671597,0.7080836293699977
ones-npb-ep,1762789698.7126005,9077550172792.0,15436960225079.0,2665323650.0,141.7766706600289,3073437500.0,2600000000.0,114620233686.3608,204564477857.92505,32655820.38897624,95420966396.04047,0.5603134761547766,0.20763263188065784,1.2690875993293964
ones-npb-ep,1762789700.7169845,9343163530243.0,15905324379843.0,2740361994.0,114.33864352904666,2600000000.0,1400000000.0,132516200508.5002,233669868260.1091,37437109.0925434,110181784029.90652,0.5671086370493866,0.21015068150938152,1.0611711731998046
ones-npb-ep,1762789702.7228725,9548927603338.0,16252244819080.0,2799619085.0,73.98111870206087,1400000000.0,2500000000.0,102580041662.42548,172951052995.7679,29541575.32042869,85890092323.02116,0.593116028411435,0.2197881136730883,0.7854770480825527
ones-npb-ep,1762789704.728451,9784015043640.0,16647936122569.0,2867293552.0,113.17837422017573,2500000000.0,2400000000.0,117216772219.18765,197295343939.26093,33743115.21365629,98348416886.30205,0.5941182892550868,0.22015951658530536,1.2077466456744237
ones-npb-ep,1762789706.731002,10057292601752.0,17107881045322.0,2946110884.0,108.54585320345763,2400000000.0,2200000000.0,136464712938.1842,229679496130.2287,39358462.73013539,114452615869.73187,0.5941527878518528,0.220172300562039,1.1585139769566157
ones-npb-ep,1762789708.735679,10307637556258.0,17533335055085.0,3017947916.0,98.23996659151457,2200000000.0,3300000000.0,124880455618.72922,212230722559.8402,35834719.753627874,104431012780.57399,0.5884183689923504,0.21804732493540308,1.0184518352186556
ones-npb-ep,1762789710.7394252,10571595308892.0,17994553708633.0,3092931363.0,139.4497889982887,2976562500.0,1000000000.0,131732124189.90144,230178171853.62036,37421627.71815689,110311624859.05478,0.5723050240996581,0.212076281312768,1.3301302189493418
ones-npb-ep,1762789712.7505126,10763126979045.0,18320502307809.0,3148313478.0,62.57575225680198,1000000000.0,3700000000.0,95237864091.12393,162075798557.0664,27538392.670181498,80020907958.76343,0.5876131102793299,0.2177489241418389,0.6460619039500838
ones-npb-ep,1762789714.760341,10933507847376.0,18646925031581.0,3194010792.0,131.17574712189807,3121875000.0,3400000000.0,84773841559.12338,162413236517.76587,22736924.014189135,68871940651.23364,0.5219638705361939,0.19342160558013735,0.9492235370506855
ones-npb-ep,1762790156.4796927,261986625052.0,449383967167.0,82047101.0,102.27849438201167,2300000000.0,3800000000.0,,,,,,,
ones-npb-ep,1762790158.4822185,554031995059.0,956695191499.0,167701600.0,142.4101539482024,3020312500.0,3800000000.0,145838505086.77374,253335673729.55252,42773231.04905633,122742434341.23752,0.575672991252164,0.21332433247291757,1.3824904561902276
ones-npb-ep,1762790160.491202,871679053606.0,1504591883481.0,258713215.0,142.76986610743822,2934895833.3333335,1500000000.0,158113314932.02182,272723325711.97073,45302318.27359331,133306128981.46863,0.5797572118895649,0.2148378021933756,1.415691598783439
ones-npb-ep,1762790162.495942,1078283183593.0,1853888440636.0,316908591.0,79.11908834168047,1500000000.0,1600000000.0,103057817976.68929,174235340839.6497,29028889.535123847,86595528970.25058,0.5914863051321735,0.21918419506661027,0.8331227213251334
ones-npb-ep,1762790164.5007608,1244108254222.0,2136414538925.0,364332784.0,81.84735795908753,1600000000.0,3100000000.0,82713251056.95547,140923516626.7636,23655103.33813488,69066387309.84189,0.5869371772492862,0.2174984469358181,0.842118378336267
ones-npb-ep,1762790166.50695,1534428735341.0,2632288628388.0,445112230.0,147.84252690996632,2978645833.333333,1500000000.0,144712420168.42294,247172157156.8708,40265120.41268244,122042520999.38477,0.5854721738605027,0.21695556777571884,1.5097734256621216
ones-npb-ep,1762790168.5097153,1733405234447.0,2971999757710.0,500299849.0,72.13154077548617,1500000000.0,3600000000.0,99350876247.01299,169621028215.11206,27555707.986978892,83312184894.66866,0.5857226388288189,0.21704838135736298,0.7375557674041803
ones-npb-ep,1762790170.513692,2019138741240.0,3458794213400.0,579532804.0,145.11903540367936,3065625000.0,3000000000.0,142583256285.7053,242914243461.09653,39537864.69020273,120255380592.0281,0.5869695175307431,0.21751043111617505,1.493360467973197
ones-npb-ep,1762790172.5179443,2348431233135.0,4018548228835.0,670588364.0,143.88426489095178,2983333333.333333,1000000000.0,164296915071.95743,279283191079.9718,45431183.45048632,138439003081.1318,0.5882807140545439,0.2179963148165241,1.4905987693324234
ones-npb-ep,1762790174.5248137,2514407447572.0,4299613243214.0,716985733.0,64.74447783627915,1000000000.0,2900000000.0,82704047097.32516,140051478252.23135,23119277.686770532,69370757726.00452,0.5905260560575875,0.21882836025073982,0.6784432889079692
ones-npb-ep,1762790176.5274007,2781044886749.0,4750755858865.0,791390476.0,138.8167356762359,2900000000.0,2600000000.0,133146489278.63661,225279899264.3993,37154310.91262806,111818132053.86067,0.5910269389918783,0.21901396999659964,1.4583349373770735
ones-npb-ep,1762790178.5302944,3078804201130.0,5254870250126.0,874391992.0,119.27557845117411,2600000000.0,3200000000.0,148664562886.4447,251693035287.1772,41440799.66298989,125054860081.15779,0.5906582306372568,0.2188773395400348,1.2507022613194514
ones-npb-ep,1762790180.5350354,3399019898176.0,5797845984873.0,963151160.0,148.1475804481756,2911458333.333333,1400000000.0,159729214138.9457,270845833629.43646,44274632.01540062,134792126175.49542,0.5897421865365766,0.21853788554573103,1.5462324140373473
ones-npb-ep,1762790182.54166,3600511184917.0,6138618787117.0,1020497432.0,75.00899577332333,1400000000.0,2800000000.0,100413040304.78175,169823885091.7885,28578474.110728182,84469177648.89949,0.5912774887378726,0.21910681499389442,0.7890072769827056
ones-npb-ep,1762790184.545956,3871247060949.0,6597341134358.0,1096749981.0,132.30961434510343,2800000000.0,2700000000.0,135077802650.49518,228869581675.49207,38044558.09987217,113341341485.0527,0.5901955238508642,0.21870587654309415,1.3841168672741067
ones-npb-ep,1762790186.55345,4176207195740.0,7112819357069.0,1182477711.0,126.16741428597231,2700000000.0,1700000000.0,151910841431.10828,256776941042.1681,42703849.16770833,127443886223.44394,0.5916062432029727,0.21922863993249792,1.3293491776965838
ones-npb-ep,1762790188.5571935,4394318930589.0,7480316868360.0,1245339102.0,83.06936797841803,1700000000.0,3100000000.0,108852128345.60225,183405474691.36206,31371976.41315473,91482534024.10121,0.5935053385335444,0.21993237842614416,0.8837072516495618
ones-npb-ep,1762790190.561547,4625128997171.0,7902006809107.0,1308704621.0,129.70504369206103,2991145833.333333,1300000000.0,115154369677.8811,210387008007.6082,31613943.48094629,94883083996.68588,0.5473454409966075,0.20282713034482155,1.082268461634069
ones-npb-ep,1762790192.5735843,4773057885074.0,8172464261548.0,1349979428.0,63.071769801398986,1300000000.0,1600000000.0,73521941952.91824,134419702608.32393,20513937.523560345,60404455110.70397,0.5469580762810392,0.20268358649157872,0.5251589352565271
ones-npb-ep,1762790194.5800722,4917878134309.0,8422223083246.0,1391577822.0,82.14845935717017,1600000000.0,1300000000.0,72175991245.93414,124475621494.18692,20731944.1656043,60165669443.316055,0.5798403766098472,0.21486862013812744,0.8149264379585542
ones-npb-ep,1762790196.5832615,5073346367621.0,8683733268437.0,1436853486.0,72.05201403694974,1300000000.0,1500000000.0,77610354321.44366,130546914305.05435,22601789.769662287,64907287733.978485,0.5945016374733175,0.22030157206472062,0.7703692049016242
ones-npb-ep,1762790198.5884898,5235083570506.0,8955970107605.0,1483740617.0,74.60348903957099,1500000000.0,3200000000.0,80657750748.77704,135763514680.41803,23382440.515013963,67756737920.53858,0.5941047632616333,0.2201545043238855,0.7960527837140857
ones-npb-ep,1762790200.6011753,5498451560713.0,9411376802671.0,1557264605.0,144.90432497094542,3104687500.0,1300000000.0,130854018335.77032,226268180804.96954,36530290.81593852,109760488024.94711,0.5783138303858957,0.2143029353497805,1.4261516449496463
ones-npb-ep,1762790202.6069815,5689539601794.0,9738517587081.0,1611261080.0,71.98727114866644,1298437500.0,1400000000.0,95267449243.87534,163096904955.81766,26920085.696153827,79747513447.90161,0.5841156168455982,0.21645287505943125,0.7300385387693646
ones-npb-ep,1762790204.6117525,5842133433875.0,9996990821483.0,1655384949.0,73.68833637928837,1400000000.0,2300000000.0,76115343110.7613,128929057309.55894,22009431.066168655,63743090398.64241,0.5903660873592538,0.21876908143045964,0.771536686708131
ones-npb-ep,1762790206.6186893,6070617744856.0,10380647978423.0,1720322202.0,102.95633319463624,2300000000.0,3600000000.0,113847288207.34732,191165541001.1579,32356401.741295934,95489864268.52274,0.5955429394393718,0.22068744225523987,1.1065879341784308
ones-npb-ep,1762790208.6213405,6371622438115.0,10897115158387.0,1805970210.0,147.6829553099057,2942187500.0,3200000000.0,150303103738.00162,257891726826.35974,42767311.33989482,126615234972.25429,0.5828147555861756,0.21597082124759165,1.4877008587490888
ones-npb-ep,1762790210.6333215,6698155783527.0,11456400300032.0,1898633181.0,143.09720516402223,2955208333.3333335,1900000000.0,162294446974.46494,277977346080.1803,46055589.25224307,136856827358.0236,0.5838405512643913,0.21635094534865987,1.449130653558978
ones-npb-ep,1762790212.6384926,6931470678662.0,11858471849684.0,1965265455.0,82.43427764766898,1900000000.0,1400000000.0,116356604044.34125,200517331194.31836,33230219.26185199,97397691182.14256,0.5802820302429709,0.2150322815707498,0.8196318486751837
ones-npb-ep,1762790214.6413438,7106099662639.0,12151926311871.0,2015168515.0,72.129031105856,1400000000.0,2400000000.0,87190191568.10094,146518351031.3986,24916009.142030533,73140623542.97426,0.5950803496922802,0.22051602262898212,0.7734469842172459
ones-npb-ep,1762790216.6471324,7339889760248.0,12546254250287.0,2081313881.0,108.19837599501767,2400000000.0,2900000000.0,116557697917.70877,196594967864.18057,32977237.56366441,97664438391.12056,0.5928824078459308,0.21970154203963416,1.147413770608255
ones-npb-ep,1762790218.649588,7648169920574.0,13064656587916.0,2167760403.0,137.4824059302068,2900000000.0,2000000000.0,153951050490.8475,258883297486.6096,43170254.15812246,129472488901.29156,0.5946735536262645,0.2203652781949821,1.471216618103244
ones-npb-ep,1762790220.6524782,7905070718947.0,13497607600326.0,2240405531.0,91.12488657765743,2000000000.0,4000000000.0,128265049134.90463,216163138579.06546,36270151.63574023,107592676515.48422,0.5933715155046634,0.21988278827906527,0.9687477510306887
ones-npb-ep,1762790222.661724,8189120341827.0,13986680424439.0,2320677591.0,142.79346756772094,2984895833.333333,3200000000.0,141371261112.46753,243411137883.82028,39951337.51362106,118953979100.0817,0.5807920801879813,0.2152212882910591,1.4235214649682806
ones-npb-ep,1762790224.6641874,8471573862070.0,14490803420894.0,2399450566.0,135.13411248141892,2918750000.0,1600000000.0,141053029283.37335,251751423456.19714,39338036.00625793,117474114716.02998,0.5602869185282502,0.2076227905505331,1.209455977548394
